Price,Number of rooms,Living Area,Terrace,Area of the terrace,Garden,Area of the garden,Surface area of the plot of land,Number of facades,zipcode
59000.0,2.0,60.0,True,10.0,True,450.0,450.0,4.0,5377
450000.0,4.0,203.0,False,0.0,True,909.0,1049.0,4.0,3110
330000.0,5.0,179.0,True,50.0,True,50.0,126.0,2.0,3300
219000.0,2.0,81.0,False,0.0,False,0.0,48.0,2.0,2610
329000.0,2.0,130.0,True,11.0,True,130.0,230.0,2.0,2170
129000.0,5.0,322.0,False,0.0,True,850.0,1232.0,3.0,5575
219000.0,4.0,157.0,True,10.0,True,210.0,300.0,2.0,7500
399000.0,4.0,221.0,True,60.0,True,1723.0,1846.0,4.0,4217
219000.0,4.0,263.0,False,0.0,True,150.0,350.0,4.0,4280
169000.0,4.0,128.0,True,11.0,False,0.0,85.0,2.0,4102
695000.0,4.0,175.0,True,20.0,True,120.0,235.0,3.0,1170
169000.0,2.0,118.0,False,0.0,False,0.0,50.0,2.0,9500
255000.0,3.0,125.0,True,32.0,True,274.0,427.0,3.0,3300
195000.0,2.0,120.0,False,0.0,False,0.0,56.0,2.0,1570
99000.0,3.0,107.0,False,0.0,False,0.0,300.0,3.0,6250
210000.0,6.0,360.0,True,10.0,True,60.0,440.0,3.0,4950
900000.0,7.0,361.0,True,12.0,True,70.0,150.0,2.0,1040
120000.0,2.0,115.0,True,150.0,True,100.0,425.0,3.0,6140
279000.0,3.0,120.0,True,15.0,True,260.0,344.0,3.0,4451
320000.0,4.0,216.0,True,10.0,True,300.0,403.0,2.0,9600
335000.0,2.0,113.0,False,0.0,False,0.0,448.0,2.0,1502
790000.0,7.0,273.0,True,18.0,True,45.0,342.0,3.0,6900
697000.0,4.0,230.0,True,92.0,True,7470.0,7760.0,4.0,6900
275000.0,5.0,262.0,True,76.0,True,317.0,422.0,3.0,4350
195000.0,4.0,140.0,True,35.0,False,0.0,140.0,2.0,6040
250000.0,4.0,131.0,True,16.0,True,180.0,320.0,3.0,5060
359000.0,4.0,166.0,True,36.0,True,244.0,244.0,3.0,4432
239000.0,2.0,110.0,True,30.0,False,0.0,475.0,3.0,4020
349000.0,4.0,186.0,True,28.0,False,0.0,100.0,2.0,1090
279999.0,3.0,202.0,True,50.0,True,417.0,826.0,4.0,7100
279999.0,3.0,202.0,True,50.0,True,417.0,826.0,4.0,7100
750000.0,6.0,290.0,False,0.0,False,0.0,3590.0,3.0,1380
750000.0,6.0,290.0,False,0.0,False,0.0,3590.0,3.0,1332
468000.0,8.0,312.0,True,25.0,False,0.0,25.0,2.0,6000
189500.0,3.0,145.0,True,34.0,True,74.0,340.0,4.0,4460
535000.0,5.0,290.0,False,0.0,False,0.0,950.0,4.0,8510
465000.0,6.0,300.0,True,14.0,True,103.0,208.0,2.0,2840
465000.0,6.0,300.0,True,14.0,True,103.0,208.0,2.0,2840
379000.0,6.0,313.0,False,0.0,False,0.0,2945.0,4.0,6880
235000.0,4.0,159.0,True,32.0,True,32.0,80.0,3.0,5190
395000.0,4.0,288.0,True,15.0,True,137.0,271.0,2.0,9300
197500.0,2.0,90.0,False,0.0,False,0.0,481.0,3.0,7034
215000.0,3.0,110.0,False,0.0,False,0.0,1824.0,4.0,5080
850000.0,5.0,350.0,True,80.0,True,2683.0,4758.0,4.0,5310
179000.0,2.0,162.0,True,10.0,True,200.0,310.0,2.0,4400
239000.0,3.0,152.0,True,30.0,True,420.0,778.0,3.0,9600
69500.0,2.0,42.0,True,16.0,False,0.0,263.0,4.0,5542
230000.0,1.0,67.0,False,0.0,True,800.0,1060.0,4.0,5170
375000.0,4.0,436.0,False,0.0,True,4000.0,4682.0,3.0,3730
199500.0,5.0,200.0,True,20.0,True,1250.0,1694.0,3.0,4540
260000.0,6.0,230.0,False,0.0,True,130.0,250.0,3.0,4610
299000.0,4.0,152.0,True,4.0,False,0.0,60.0,2.0,1800
399000.0,3.0,170.0,False,0.0,False,0.0,581.0,3.0,3580
700000.0,4.0,217.0,True,310.0,True,4179.0,8722.0,4.0,4317
234500.0,4.0,145.0,True,12.0,False,0.0,98.0,2.0,4860
175000.0,3.0,168.0,True,86.0,False,0.0,101.0,2.0,4820
279000.0,4.0,220.0,True,30.0,True,50.0,179.0,2.0,7700
120000.0,2.0,104.0,True,20.0,True,300.0,495.0,3.0,7333
290000.0,2.0,197.0,True,25.0,True,1000.0,1520.0,4.0,7380
359000.0,4.0,188.0,True,158.0,True,274.0,386.0,3.0,4682
179000.0,4.0,164.0,True,60.0,True,30.0,82.0,2.0,4000
675000.0,3.0,226.0,True,34.0,False,0.0,135.0,3.0,4910
675000.0,3.0,226.0,True,34.0,False,0.0,135.0,3.0,4910
299000.0,3.0,191.0,False,0.0,False,0.0,1885.0,4.0,5651
260000.0,3.0,157.0,True,15.0,True,250.0,760.0,4.0,7370
210000.0,5.0,250.0,True,50.0,False,0.0,249.0,3.0,7301
435000.0,4.0,185.0,True,16.0,True,80.0,310.0,3.0,2845
135000.0,3.0,108.0,False,0.0,False,0.0,100.0,2.0,6061
345000.0,3.0,133.0,True,32.0,False,0.0,575.0,4.0,6250
330000.0,3.0,171.0,True,3.0,True,300.0,392.0,2.0,2870
99000.0,3.0,100.0,False,0.0,False,0.0,1287.0,3.0,5670
535000.0,4.0,217.0,True,18.0,True,270.0,629.0,4.0,3080
360000.0,6.0,272.0,False,0.0,False,0.0,218.0,2.0,4900
199000.0,3.0,198.0,True,25.0,True,1210.0,1410.0,4.0,7618
255000.0,3.0,116.0,False,0.0,True,44.0,260.0,3.0,3300
665000.0,5.0,261.0,False,0.0,False,0.0,1000.0,4.0,2550
335000.0,4.0,110.0,False,0.0,False,0.0,2180.0,4.0,6941
125000.0,3.0,125.0,False,0.0,False,0.0,220.0,2.0,6010
548000.0,4.0,200.0,True,12.0,True,60.0,313.0,3.0,3001
865000.0,4.0,336.0,True,100.0,True,500.0,700.0,4.0,2540
240000.0,4.0,257.0,True,25.0,False,0.0,1065.0,2.0,6180
110000.0,2.0,293.0,False,0.0,False,0.0,103.0,3.0,5620
595000.0,5.0,340.0,True,45.0,False,0.0,1440.0,3.0,2430
1350.0,4.0,394.0,True,120.0,True,886.0,1140.0,4.0,4340
139000.0,2.0,85.0,False,0.0,True,300.0,299.0,3.0,4400
339000.0,3.0,209.0,True,30.0,True,1270.0,1630.0,4.0,4500
149000.0,3.0,145.0,False,0.0,False,0.0,440.0,3.0,4101
225000.0,3.0,115.0,True,18.0,False,0.0,90.0,2.0,1300
735000.0,3.0,356.0,False,0.0,False,0.0,1750.0,4.0,2470
319900.0,4.0,170.0,True,24.0,True,1350.0,1525.0,4.0,6044
500000.0,7.0,365.0,True,25.0,False,0.0,89.0,2.0,1020
445000.0,5.0,188.0,True,29.0,False,0.0,226.0,2.0,3000
795900.0,3.0,270.0,False,0.0,True,1350.0,1817.0,4.0,2540
149000.0,1.0,94.0,True,15.0,False,0.0,15.0,2.0,7700
695000.0,4.0,243.0,True,34.0,True,560.0,1050.0,4.0,4970
695000.0,4.0,225.0,True,20.0,False,0.0,750.0,3.0,1950
515000.0,3.0,130.0,True,15.0,True,20.0,170.0,2.0,1200
245000.0,3.0,100.0,True,55.0,True,1000.0,1340.0,4.0,4570
245000.0,3.0,100.0,True,55.0,True,1000.0,1340.0,4.0,4570
235000.0,2.0,88.0,True,10.0,False,0.0,380.0,2.0,7330
170000.0,1.0,85.0,False,0.0,False,0.0,373.0,2.0,7943
739000.0,5.0,265.0,True,50.0,True,1366.0,1366.0,4.0,3080
129000.0,3.0,153.0,True,20.0,True,300.0,372.0,3.0,6230
225000.0,4.0,130.0,False,0.0,False,0.0,689.0,4.0,7390
175000.0,4.0,188.0,True,21.0,True,350.0,450.0,4.0,4040
469000.0,5.0,303.0,True,18.0,True,1693.0,1693.0,4.0,3560
375000.0,3.0,204.0,True,12.0,False,0.0,1018.0,3.0,1831
279000.0,6.0,178.0,False,0.0,True,1400.0,1400.0,4.0,4960
195000.0,4.0,200.0,True,150.0,True,250.0,524.0,3.0,4367
595000.0,4.0,205.0,True,40.0,True,750.0,957.0,4.0,9840
320000.0,4.0,189.0,True,30.0,True,130.0,314.0,2.0,1770
445000.0,3.0,210.0,True,10.0,True,59.0,164.0,2.0,2140
289000.0,4.0,252.0,True,30.0,True,700.0,1000.0,4.0,7711
440000.0,4.0,200.0,True,32.0,True,80.0,230.0,2.0,6700
465000.0,4.0,192.0,True,20.0,True,100.0,216.0,2.0,1420
470000.0,4.0,330.0,True,25.0,False,0.0,467.0,3.0,3321
160000.0,5.0,269.0,False,0.0,True,190.0,320.0,2.0,4800
495000.0,3.0,150.0,True,21.0,True,130.0,328.0,3.0,2290
1075.0,3.0,328.0,True,34.0,False,0.0,1072.0,4.0,2880
475000.0,5.0,220.0,True,12.0,True,90.0,244.0,2.0,6792
169000.0,3.0,150.0,True,10.0,True,310.0,395.0,2.0,7700
499900.0,5.0,320.0,True,10.0,True,50.0,180.0,2.0,1800
210000.0,3.0,222.0,False,0.0,False,0.0,2043.0,4.0,6470
110000.0,2.0,75.0,True,6.0,False,0.0,50.0,2.0,7340
310000.0,3.0,156.0,True,10.0,True,216.0,287.0,4.0,4400
369000.0,3.0,185.0,False,0.0,True,200.0,322.0,2.0,2660
347000.0,3.0,123.0,True,24.0,True,80.0,160.0,3.0,2850
249000.0,3.0,121.0,False,0.0,False,0.0,806.0,4.0,4160
169900.0,2.0,80.0,False,0.0,False,0.0,53.0,2.0,2500
240000.0,3.0,111.0,True,16.0,True,45.0,134.0,2.0,4030
179000.0,3.0,158.0,False,0.0,False,0.0,52.0,2.0,4800
375000.0,4.0,225.0,True,40.0,True,350.0,588.0,4.0,1755
479000.0,2.0,156.0,True,54.0,True,325.0,600.0,4.0,1790
819500.0,3.0,269.0,True,28.0,True,215.0,319.0,3.0,1180
199000.0,3.0,419.0,False,0.0,True,359.0,560.0,3.0,5575
350000.0,3.0,140.0,True,10.0,True,850.0,948.0,4.0,5563
449000.0,4.0,295.0,True,85.0,True,365.0,570.0,4.0,7740
269000.0,4.0,190.0,True,30.0,True,700.0,700.0,4.0,5101
249000.0,3.0,155.0,True,76.0,True,274.0,509.0,2.0,4680
319000.0,3.0,130.0,True,20.0,True,2600.0,2967.0,4.0,4317
269000.0,3.0,75.0,True,20.0,True,860.0,860.0,4.0,6987
129000.0,3.0,109.0,False,0.0,False,0.0,60.0,2.0,7860
85000.0,2.0,52.0,False,0.0,True,146.0,177.0,2.0,5660
560000.0,3.0,230.0,False,0.0,False,0.0,1100.0,4.0,1785
649000.0,4.0,260.0,False,0.0,True,65.0,224.0,2.0,2930
750000.0,5.0,554.0,False,0.0,True,147.0,480.0,3.0,7100
697000.0,4.0,245.0,False,0.0,False,0.0,1575.0,4.0,3620
475000.0,6.0,245.0,True,35.0,True,30.0,178.0,2.0,4000
219000.0,5.0,186.0,False,0.0,False,0.0,66.0,2.0,4500
219000.0,5.0,186.0,False,0.0,False,0.0,66.0,2.0,4500
199500.0,2.0,160.0,True,30.0,True,770.0,999.0,3.0,4540
99000.0,3.0,125.0,False,0.0,False,0.0,380.0,3.0,3770
2195.0,5.0,541.0,True,100.0,True,100.0,334.0,4.0,8000
340000.0,2.0,190.0,True,10.0,True,50.0,193.0,2.0,4300
165000.0,3.0,120.0,True,10.0,False,0.0,80.0,2.0,4560
195000.0,3.0,140.0,False,0.0,False,0.0,62.0,2.0,4610
99000.0,6.0,180.0,False,0.0,False,0.0,66.0,2.0,4800
295000.0,8.0,360.0,True,35.0,True,335.0,570.0,3.0,5060
229000.0,4.0,205.0,True,35.0,False,0.0,252.0,4.0,4102
1400.0,4.0,910.0,False,0.0,False,0.0,5000.0,3.0,6010
380000.0,4.0,220.0,True,30.0,False,0.0,320.0,3.0,2300
379000.0,4.0,170.0,False,0.0,True,1210.0,1210.0,4.0,4900
224000.0,2.0,101.0,False,0.0,False,0.0,65.0,2.0,2850
1495.0,4.0,316.0,True,33.0,True,1200.0,1504.0,4.0,1780
400000.0,4.0,260.0,True,40.0,True,600.0,980.0,3.0,4357
295000.0,4.0,160.0,True,30.0,True,1250.0,2100.0,3.0,5630
449000.0,6.0,200.0,True,12.0,True,526.0,655.0,4.0,4802
85000.0,2.0,90.0,False,0.0,True,65.0,120.0,2.0,7380
219000.0,2.0,150.0,True,18.0,False,0.0,340.0,3.0,7300
245000.0,3.0,157.0,True,15.0,True,571.0,571.0,4.0,6921
1180.0,4.0,393.0,False,0.0,False,0.0,3281.0,4.0,2440
275000.0,4.0,220.0,False,0.0,False,0.0,161.0,2.0,4500
275000.0,4.0,220.0,False,0.0,False,0.0,161.0,2.0,4500
140000.0,2.0,140.0,False,0.0,False,0.0,55.0,2.0,2830
249000.0,2.0,157.0,True,50.0,True,100.0,480.0,3.0,6230
249000.0,2.0,157.0,True,50.0,True,100.0,480.0,3.0,6238
179000.0,5.0,125.0,False,0.0,True,98.0,160.0,2.0,4460
749000.0,4.0,291.0,True,40.0,True,1630.0,1965.0,4.0,2970
595000.0,3.0,264.0,True,30.0,True,205.0,515.0,3.0,2560
269000.0,2.0,150.0,True,10.0,True,110.0,270.0,3.0,1745
389000.0,3.0,253.0,True,33.0,True,752.0,850.0,4.0,4500
798000.0,5.0,305.0,False,0.0,False,0.0,425.0,2.0,3200
798000.0,5.0,305.0,False,0.0,False,0.0,425.0,2.0,3200
210000.0,2.0,123.0,True,15.0,True,180.0,265.0,4.0,7780
145000.0,2.0,105.0,False,0.0,True,180.0,265.0,3.0,7780
215000.0,4.0,210.0,False,0.0,False,0.0,600.0,3.0,7134
365000.0,5.0,300.0,True,25.0,True,800.0,1144.0,2.0,5621
485000.0,3.0,170.0,True,25.0,False,0.0,310.0,3.0,1820
159900.0,3.0,127.0,True,40.0,True,150.0,300.0,3.0,7160
145000.0,3.0,106.0,True,15.0,True,145.0,260.0,2.0,7380
495000.0,3.0,240.0,True,35.0,True,700.0,851.0,3.0,1780
249500.0,6.0,185.0,False,0.0,True,840.0,1300.0,4.0,4100
175000.0,5.0,117.0,False,0.0,False,0.0,88.0,2.0,4000
419000.0,3.0,239.0,True,50.0,True,350.0,600.0,4.0,3600
250000.0,3.0,134.0,True,37.0,True,310.0,460.0,3.0,5570
94000.0,3.0,200.0,True,20.0,True,150.0,532.0,3.0,5575
170000.0,1.0,110.0,True,20.0,True,1800.0,1900.0,3.0,5550
500000.0,6.0,330.0,True,420.0,True,400.0,1228.0,4.0,6280
320000.0,4.0,153.0,True,24.0,False,0.0,170.0,3.0,7090
290000.0,2.0,205.0,True,31.0,False,0.0,1005.0,4.0,6941
375000.0,3.0,165.0,True,40.0,True,640.0,1000.0,4.0,7850
365000.0,5.0,235.0,False,0.0,False,0.0,115.0,2.0,1800
500000.0,6.0,330.0,True,420.0,True,400.0,1228.0,4.0,5651
500000.0,6.0,330.0,True,420.0,True,400.0,1228.0,4.0,6120
399000.0,3.0,180.0,True,30.0,True,820.0,956.0,4.0,1300
365000.0,3.0,300.0,True,50.0,True,800.0,1000.0,4.0,4367
476000.0,4.0,220.0,True,30.0,False,0.0,495.0,3.0,2230
229000.0,3.0,120.0,True,25.0,True,350.0,486.0,2.0,4460
249999.0,2.0,109.0,False,0.0,True,1724.0,1986.0,4.0,1357
179500.0,2.0,125.0,True,100.0,False,0.0,128.0,2.0,4400
169900.0,3.0,130.0,True,65.0,True,450.0,590.0,2.0,6230
189500.0,3.0,105.0,True,40.0,False,0.0,105.0,2.0,4101
1100.0,13.0,604.0,False,0.0,False,0.0,948.0,3.0,5590
229000.0,4.0,200.0,True,40.0,True,300.0,424.0,3.0,6760
275000.0,4.0,185.0,True,50.0,True,450.0,605.0,3.0,6041
419000.0,3.0,111.0,True,7.0,False,0.0,89.0,2.0,2600
449000.0,4.0,225.0,False,0.0,True,300.0,417.0,4.0,3071
219000.0,2.0,186.0,False,0.0,True,27.0,130.0,2.0,2660
425000.0,1.0,190.0,False,0.0,False,0.0,173.0,2.0,9200
1500.0,6.0,410.0,True,30.0,True,2000.0,3138.0,4.0,1970
150000.0,3.0,160.0,False,0.0,True,450.0,543.0,3.0,6043
289000.0,3.0,160.0,True,50.0,False,0.0,198.0,2.0,1790
189000.0,3.0,102.0,True,15.0,True,92.0,226.0,3.0,7700
285000.0,2.0,117.0,False,0.0,True,500.0,601.0,3.0,1420
100000.0,2.0,119.0,True,25.0,True,169.0,280.0,2.0,7380
1250.0,13.0,1000.0,True,150.0,True,350000.0,39000.0,4.0,5660
595000.0,3.0,208.0,False,0.0,False,0.0,28461.0,4.0,3583
250000.0,2.0,120.0,True,35.0,True,220.0,351.0,3.0,1457
639000.0,4.0,225.0,True,64.0,True,216.0,680.0,3.0,2560
695000.0,4.0,328.0,False,0.0,True,1570.0,1822.0,4.0,3530
220000.0,4.0,150.0,False,0.0,False,0.0,110.0,3.0,1420
149000.0,3.0,160.0,True,36.0,False,0.0,82.0,2.0,6010
1480.0,6.0,400.0,True,20.0,True,1200.0,1492.0,4.0,1950
795000.0,6.0,470.0,True,400.0,False,0.0,5853.0,4.0,5363
599000.0,6.0,503.0,True,150.0,True,603.0,1326.0,4.0,6690
599000.0,6.0,503.0,True,150.0,True,603.0,1326.0,4.0,6690
250000.0,3.0,98.0,False,0.0,False,0.0,490.0,4.0,7800
395000.0,5.0,216.0,False,0.0,True,440.0,783.0,4.0,3471
799000.0,7.0,253.0,True,138.0,True,200.0,819.0,4.0,5000
349000.0,5.0,240.0,False,0.0,False,0.0,3251.0,4.0,3590
475000.0,4.0,182.0,False,0.0,True,58.0,165.0,2.0,2640
249000.0,2.0,95.0,False,0.0,True,16.0,90.0,2.0,2840
375000.0,4.0,160.0,False,0.0,False,0.0,332.0,2.0,3070
1160.0,8.0,600.0,True,60.0,True,125.0,407.0,2.0,5000
600000.0,6.0,320.0,False,0.0,False,0.0,1.0,2.0,1210
390000.0,5.0,180.0,False,0.0,False,0.0,1500.0,4.0,7950
625000.0,2.0,240.0,True,38.0,False,0.0,97.0,2.0,2018
235000.0,2.0,64.0,False,0.0,False,0.0,53.0,2.0,1560
575000.0,4.0,220.0,True,30.0,False,0.0,365.0,3.0,5100
439000.0,3.0,153.0,False,0.0,False,0.0,50.0,2.0,3500
325000.0,3.0,156.0,False,0.0,True,120.0,254.0,2.0,2850
249000.0,3.0,144.0,False,0.0,True,762.0,942.0,4.0,3440
159000.0,3.0,129.0,True,20.0,True,120.0,214.0,2.0,4031
129000.0,3.0,163.0,False,0.0,False,0.0,195.0,2.0,6040
259000.0,3.0,197.0,False,0.0,False,0.0,495.0,4.0,6031
185000.0,3.0,213.0,False,0.0,False,0.0,230.0,2.0,6220
515000.0,5.0,240.0,True,120.0,True,1400.0,1800.0,4.0,1460
265000.0,3.0,175.0,True,33.0,True,68.0,330.0,3.0,4460
365000.0,4.0,172.0,True,50.0,True,845.0,1105.0,3.0,1790
280000.0,5.0,75.0,False,0.0,False,0.0,17.0,2.0,1000
205000.0,3.0,215.0,True,8.0,True,75.0,289.0,2.0,4870
235000.0,3.0,230.0,True,17.0,True,246.0,372.0,3.0,3770
180000.0,3.0,167.0,False,0.0,False,0.0,360.0,3.0,7321
249999.0,3.0,390.0,True,40.0,True,321.0,600.0,2.0,5576
399000.0,4.0,143.0,True,44.0,True,884.0,1236.0,4.0,4970
575000.0,3.0,168.0,True,20.0,True,1175.0,1312.0,4.0,1933
379000.0,3.0,123.0,True,18.0,False,0.0,875.0,4.0,5100
185000.0,3.0,137.0,True,6.0,True,80.0,258.0,2.0,4100
549000.0,4.0,265.0,False,0.0,True,500.0,1081.0,4.0,2275
375000.0,4.0,352.0,False,0.0,False,0.0,274.0,4.0,4102
189900.0,5.0,185.0,True,84.0,True,140.0,300.0,2.0,4032
239000.0,2.0,170.0,True,10.0,True,330.0,474.0,2.0,4000
559000.0,6.0,220.0,False,0.0,True,88.0,180.0,2.0,2640
899000.0,5.0,246.0,True,50.0,True,1850.0,2080.0,4.0,7610
250000.0,3.0,134.0,True,37.0,True,310.0,460.0,3.0,5570
1195.0,7.0,420.0,True,20.0,True,421.0,421.0,2.0,1200
175000.0,3.0,131.0,False,0.0,False,0.0,150.0,2.0,7700
160000.0,4.0,93.0,False,0.0,False,0.0,424.0,3.0,5140
540000.0,4.0,180.0,False,0.0,True,550.0,730.0,4.0,5100
595000.0,3.0,329.0,True,25.0,True,1050.0,1667.0,4.0,3581
1150.0,5.0,281.0,False,0.0,False,0.0,5665.0,4.0,2440
380000.0,3.0,147.0,False,0.0,True,160.0,240.0,3.0,1780
221000.0,2.0,115.0,False,0.0,True,161.0,263.0,3.0,5020
225000.0,4.0,170.0,False,0.0,True,140.0,348.0,2.0,4877
289999.0,3.0,140.0,True,50.0,True,850.0,1017.0,3.0,5310
310000.0,4.0,175.0,True,45.0,True,110.0,256.0,2.0,4040
450000.0,7.0,226.0,True,20.0,True,200.0,385.0,3.0,5550
249000.0,3.0,146.0,True,10.0,True,550.0,1010.0,4.0,6840
430000.0,3.0,283.0,True,27.0,False,0.0,808.0,4.0,3440
1385.0,4.0,591.0,True,91.0,False,0.0,1485.0,4.0,2930
225000.0,3.0,140.0,True,15.0,True,500.0,603.0,3.0,4260
715000.0,4.0,238.0,True,34.0,True,441.0,441.0,4.0,3080
160000.0,3.0,125.0,True,20.0,True,30.0,130.0,2.0,5000
219000.0,4.0,133.0,True,57.0,True,137.0,238.0,2.0,4000
650000.0,3.0,156.0,True,40.0,True,1400.0,2100.0,4.0,7060
249000.0,4.0,156.0,False,0.0,True,150.0,303.0,3.0,2400
249000.0,2.0,162.0,False,0.0,True,350.0,493.0,4.0,2480
695000.0,5.0,210.0,True,30.0,True,300.0,520.0,4.0,1933
299000.0,2.0,115.0,True,40.0,False,0.0,912.0,4.0,5020
245000.0,3.0,217.0,True,25.0,True,45.0,300.0,3.0,1400
459000.0,4.0,250.0,False,0.0,False,0.0,645.0,4.0,7700
459000.0,3.0,180.0,True,30.0,True,380.0,645.0,4.0,7700
150000.0,2.0,104.0,True,50.0,True,60.0,180.0,2.0,7130
159000.0,3.0,170.0,True,16.0,True,254.0,365.0,2.0,4100
195000.0,2.0,77.0,False,0.0,False,0.0,29.0,2.0,1601
249000.0,4.0,170.0,False,0.0,True,212.0,312.0,3.0,4160
279000.0,3.0,120.0,True,14.0,True,50.0,144.0,2.0,1070
649000.0,3.0,307.0,False,0.0,False,0.0,1175.0,4.0,2380
650000.0,6.0,350.0,False,0.0,True,1500.0,1973.0,4.0,7700
449000.0,3.0,192.0,True,50.0,True,1288.0,1488.0,4.0,3890
185000.0,3.0,160.0,False,0.0,False,0.0,390.0,2.0,6031
262000.0,3.0,132.0,False,0.0,False,0.0,60.0,2.0,9000
180000.0,2.0,110.0,False,0.0,False,0.0,220.0,4.0,6221
579000.0,5.0,260.0,True,18.0,False,0.0,403.0,3.0,1850
265000.0,2.0,95.0,False,0.0,False,0.0,990.0,4.0,3730
489000.0,6.0,330.0,False,0.0,False,0.0,1828.0,4.0,3500
180000.0,2.0,110.0,False,0.0,False,0.0,220.0,4.0,1495
184000.0,3.0,189.0,False,0.0,False,0.0,230.0,2.0,3400
115000.0,4.0,127.0,False,0.0,False,0.0,630.0,2.0,7080
1890.0,5.0,270.0,True,30.0,True,375.0,650.0,4.0,1180
259000.0,3.0,118.0,True,10.0,True,136.0,225.0,3.0,9420
1650.0,7.0,459.0,True,40.0,True,3000.0,3529.0,4.0,4530
335000.0,3.0,130.0,True,18.0,False,0.0,175.0,2.0,1420
653000.0,6.0,435.0,False,0.0,True,115.0,909.0,3.0,2960
334000.0,3.0,217.0,False,0.0,True,150.0,456.0,3.0,2960
629000.0,4.0,215.0,False,0.0,False,0.0,596.0,4.0,3061
289000.0,3.0,200.0,True,10.0,True,100.0,271.0,3.0,1745
485000.0,4.0,229.0,True,14.0,False,0.0,97.0,2.0,2640
295000.0,5.0,221.0,True,50.0,True,1500.0,2339.0,3.0,6834
249500.0,3.0,176.0,True,18.0,True,620.0,620.0,3.0,6880
249000.0,2.0,170.0,True,30.0,True,370.0,500.0,3.0,6183
249000.0,2.0,95.0,True,55.0,False,0.0,164.0,2.0,1000
250000.0,1.0,52.0,True,10.0,False,0.0,1609.0,4.0,1390
349000.0,3.0,158.0,True,20.0,False,0.0,1198.0,4.0,3202
398000.0,2.0,410.0,False,0.0,False,0.0,300.0,2.0,2180
749000.0,6.0,350.0,True,42.0,True,300.0,490.0,3.0,2800
649000.0,4.0,305.0,True,40.0,True,1000.0,1461.0,4.0,2800
2350.0,6.0,600.0,True,140.0,False,0.0,5000.0,4.0,1420
525000.0,5.0,285.0,True,57.0,True,750.0,941.0,4.0,8790
460000.0,3.0,140.0,True,14.0,True,120.0,217.0,2.0,1932
179000.0,3.0,132.0,True,25.0,False,0.0,120.0,2.0,7700
185000.0,4.0,237.0,False,0.0,False,0.0,2850.0,3.0,5032
349000.0,8.0,160.0,True,20.0,False,0.0,60.0,2.0,1210
475000.0,3.0,195.0,False,0.0,False,0.0,540.0,4.0,9920
165000.0,3.0,114.0,False,0.0,False,0.0,1.0,3.0,5140
699000.0,6.0,405.0,True,111.0,False,0.0,1110.0,4.0,6782
550000.0,4.0,202.0,True,9.0,True,500.0,797.0,4.0,2930
1275.0,6.0,500.0,False,0.0,False,0.0,17000.0,4.0,1840
268000.0,4.0,221.0,False,0.0,False,0.0,1033.0,3.0,3800
649000.0,7.0,490.0,False,0.0,True,250.0,850.0,3.0,3500
495000.0,3.0,132.0,True,26.0,True,350.0,828.0,4.0,3080
1175.0,4.0,375.0,True,110.0,True,110.0,465.0,4.0,2650
159900.0,2.0,172.0,True,20.0,True,90.0,190.0,2.0,6183
824000.0,5.0,283.0,True,51.0,True,85.0,206.0,2.0,1180
499000.0,5.0,250.0,True,15.0,False,0.0,364.0,4.0,5150
349950.0,3.0,254.0,True,200.0,True,202.0,800.0,4.0,3300
439000.0,3.0,184.0,True,12.0,True,403.0,450.0,2.0,2150
210000.0,4.0,130.0,True,8.0,False,0.0,89.0,2.0,7180
460000.0,2.0,136.0,True,6.0,True,500.0,1000.0,4.0,3078
800000.0,4.0,269.0,False,0.0,False,0.0,746.0,4.0,3090
178000.0,3.0,207.0,False,0.0,True,1000.0,1163.0,3.0,3770
299000.0,7.0,318.0,True,27.0,True,596.0,796.0,4.0,1350
549000.0,7.0,395.0,True,71.0,True,859.0,1594.0,4.0,6900
847500.0,4.0,240.0,True,38.0,False,0.0,110.0,2.0,1040
249000.0,3.0,220.0,False,0.0,True,40.0,700.0,3.0,4360
130000.0,3.0,150.0,True,26.0,True,163.0,230.0,3.0,7100
160000.0,3.0,159.0,True,13.0,True,150.0,260.0,3.0,6200
230000.0,3.0,151.0,False,0.0,True,500.0,812.0,4.0,5190
749000.0,8.0,444.0,True,80.0,True,2427.0,2647.0,4.0,6600
315000.0,3.0,131.0,True,15.0,True,612.0,612.0,4.0,1330
498000.0,3.0,325.0,True,60.0,True,210.0,536.0,4.0,3770
770000.0,6.0,293.0,True,22.0,True,55.0,150.0,2.0,1030
219000.0,3.0,80.0,False,0.0,True,326.0,406.0,4.0,5140
170000.0,3.0,145.0,True,30.0,True,70.0,220.0,2.0,6044
1100.0,5.0,300.0,False,0.0,True,3000.0,3800.0,4.0,1440
235000.0,3.0,153.0,True,60.0,True,60.0,168.0,2.0,9600
345000.0,3.0,115.0,True,20.0,False,0.0,286.0,3.0,1435
275000.0,4.0,264.0,False,0.0,True,2900.0,2900.0,3.0,6180
390000.0,4.0,200.0,True,60.0,False,0.0,1446.0,4.0,5580
150000.0,2.0,110.0,True,1.0,True,20.0,25.0,4.0,6060
110000.0,3.0,130.0,True,15.0,False,0.0,711.0,2.0,7012
473900.0,4.0,180.0,False,0.0,False,0.0,606.0,4.0,2235
295000.0,4.0,162.0,True,21.0,True,183.0,264.0,2.0,5590
